<<<<<<< HEAD
Orig_COL	Previous_Name			IsMeanVar	IsStdevVar	ShorterVariableName		Units
399 	fBodyAccJerk-bandsEnergy()-25,32 FALSE	FALSE 		fBodAcJrk_bandsErgy_25.32	  grvity (g)
400 	fBodyAccJerk-bandsEnergy()-33,40 FALSE	FALSE 		fBodAcJrk_bandsErgy_33.40	  grvity (g)

Orig_COL	Previous_Name			        IsMeanVar	IsStdevVar	ShorterVariableName		      Units
--------	---------------------	---------	----------	----------------------		    -------
401 	fBodyAccJerk-bandsEnergy()-41,48  FALSE	 FALSE 		fBodAcJrk_bandsErgy_41.48	  grvity (g)
402 	fBodyAccJerk-bandsEnergy()-49,56  FALSE	 FALSE 		fBodAcJrk_bandsErgy_49.56	  grvity (g)
403 	fBodyAccJerk-bandsEnergy()-57,64  FALSE	 FALSE 		fBodAcJrk_bandsErgy_57.64	  grvity (g)
404 	fBodyAccJerk-bandsEnergy()-1,16   FALSE	 FALSE 		fBodAcJrk_bandsErgy_1.16	  grvity (g)
405 	fBodyAccJerk-bandsEnergy()-17,32  FALSE	 FALSE 		fBodAcJrk_bandsErgy_17.32	  grvity (g)
406 	fBodyAccJerk-bandsEnergy()-33,48  FALSE	 FALSE 		fBodAcJrk_bandsErgy_33.48	  grvity (g)
407 	fBodyAccJerk-bandsEnergy()-49,64  FALSE	 FALSE 		fBodAcJrk_bandsErgy_49.64	  grvity (g)
408 	fBodyAccJerk-bandsEnergy()-1,24   FALSE	 FALSE 		fBodAcJrk_bandsErgy_1.24	  grvity (g)
409 	fBodyAccJerk-bandsEnergy()-25,48  FALSE	 FALSE 		fBodAcJrk_bandsErgy_25.48	  grvity (g)
410 	fBodyAccJerk-bandsEnergy()-1,8 	  FALSE	 FALSE 		fBodAcJrk_bandsErgy_1.8	  	grvity (g)
411 	fBodyAccJerk-bandsEnergy()-9,16   FALSE	 FALSE 		fBodAcJrk_bandsErgy_9.16  	grvity (g)
412 	fBodyAccJerk-bandsEnergy()-17,24  FALSE	 FALSE 		fBodAcJrk_bandsErgy_17.24 	grvity (g)
413 	fBodyAccJerk-bandsEnergy()-25,32  FALSE	 FALSE 		fBodAcJrk_bandsErgy_25.32	  grvity (g)
414 	fBodyAccJerk-bandsEnergy()-33,40  FALSE	 FALSE 		fBodAcJrk_bandsErgy_33.40 	grvity (g)
415 	fBodyAccJerk-bandsEnergy()-41,48  FALSE	 FALSE 		fBodAcJrk_bandsErgy_41.48 	grvity (g)
416 	fBodyAccJerk-bandsEnergy()-49,56  FALSE	 FALSE 		fBodAcJrk_bandsErgy_49.56 	grvity (g)
417 	fBodyAccJerk-bandsEnergy()-57,64  FALSE	 FALSE 		fBodAcJrk_bandsErgy_57.64 	grvity (g)
418 	fBodyAccJerk-bandsEnergy()-1,16   FALSE	 FALSE 		fBodAcJrk_bandsErgy_1.16	  grvity (g)
419 	fBodyAccJerk-bandsEnergy()-17,32  FALSE	 FALSE 		fBodAcJrk_bandsErgy_17.32	  grvity (g)
420 	fBodyAccJerk-bandsEnergy()-33,48  FALSE	 FALSE 		fBodAcJrk_bandsErgy_33.48 	grvity (g)
421 	fBodyAccJerk-bandsEnergy()-49,64  FALSE	 FALSE 		fBodAcJrk_bandsErgy_49.64	  grvity (g)
422 	fBodyAccJerk-bandsEnergy()-1,24   FALSE	 FALSE 		fBodAcJrk_bandsErgy_1.24	  grvity (g)
423 	fBodyAccJerk-bandsEnergy()-25,48  FALSE	 FALSE 		fBodAcJrk_bandsErgy_25.48	  grvity (g)
424 	fBodyGyro-mean()-X  		          TRUE	  FALSE 	fBodGyro_mean_X			        rad/sec
425 	fBodyGyro-mean()-Y  		          TRUE		FALSE 	fodGyro_mean_Y			        rad/sec
426 	fBodyGyro-mean()-Z  		          TRUE		FALSE 	fBodGyro_mean_Z			        rad/sec
427 	fBodyGyro-std()-X 	 	            FALSE 	TRUE 		fBodGyro_std_X			        rad/sec
428 	fBodyGyro-std()-Y 	 	            FALSE 	TRUE 		fBodGyro_std_Y			        rad/sec
429 	fBodyGyro-std()-Z 	 	            FALSE 	TRUE 		fBodGyro_std_Z			        rad/sec
430 	fBodyGyro-mad()-X 	 	            FALSE		FALSE 	fBodGyro_mad_X			        rad/sec
431 	fBodyGyro-mad()-Y 	 	            FALSE		FALSE 	fBodGyro_mad_Y			        rad/sec
432 	fBodyGyro-mad()-Z 	 	            FALSE		FALSE 	fBodGyro_mad_Z			        rad/sec
433 	fBodyGyro-max()-X 	 	            FALSE		FALSE 	fBodGyro_max_X			        rad/sec
434 	fBodyGyro-max()-Y 	 	            FALSE		FALSE 	fBodGyro_max_Y			        rad/sec
435 	fBodyGyro-max()-Z 	 	            FALSE		FALSE 	fBodGyro_max_Z			        rad/sec
436 	fBodyGyro-min()-X 	 	            FALSE		FALSE 	fBodGyro_min_X			        rad/sec
437 	fBodyGyro-min()-Y 	 	            FALSE		FALSE 	fBodGyro_min_Y			        rad/sec
438 	fBodyGyro-min()-Z 	 	            FALSE		FALSE 	fBodGyro_min_Z			        rad/sec
439 	fBodyGyro-sma() 	 	              FALSE		FALSE 	fBodGyro_sma			          rad/sec
440 	fBodyGyro-energy()-X 	 	          FALSE		FALSE 	fBodGyro_ergy_X			        rad/sec
441 	fBodyGyro-energy()-Y 	 	          FALSE		FALSE 	fBodGyro_ergy_Y			        rad/sec
442 	fBodyGyro-energy()-Z 	 	          FALSE		FALSE 	fBodGyro_ergy_Z			        rad/sec
443 	fBodyGyro-iqr()-X 	 	            FALSE		FALSE 	fBodGyro_iqr_X			        rad/sec
444 	fBodyGyro-iqr()-Y 	 	            FALSE		FALSE 	fBodGyro_iqr_Y			        rad/sec
445 	fBodyGyro-iqr()-Z 	 	            FALSE		FALSE 	fBodGyro_iqr_Z			        rad/sec
446 	fBodyGyro-entropy()-X 	 	        FALSE		FALSE 	fBodGyro_entrpy_X		        rad/sec
447 	fBodyGyro-entropy()-Y 	 	        FALSE		FALSE 	fBodGyro_entrpy_Y		        rad/sec
448 	fBodyGyro-entropy()-Z 	 	        FALSE		FALSE 	fBodGyro_entrpy_Z		        rad/sec
449 	fBodyGyro-maxInds-X 	 	          FALSE		FALSE 	fBodGyro_maxInds_X		      rad/sec
450 	fBodyGyro-maxInds-Y 	 	          FALSE		FALSE 	fBodGyro_maxInds_Y		      rad/sec

Orig_COL	Previous_Name		        	  IsMeanVar	IsStdevVar	ShorterVariableName		    Units
--------	------------------------	---------	----------	----------------------		-------
451 	fBodyGyro-maxInds-Z 	 	          FALSE		FALSE 	fBodGyro_maxInds_Z		      rad/sec
452 	fBodyGyro-meanFreq()-X  	        TRUE		FALSE 	fBodGyro_meanFreq_X		      rad/sec
453 	fBodyGyro-meanFreq()-Y  	        TRUE		FALSE 	fBodGyro_meanFreq_Y		      rad/sec
454 	fBodyGyro-meanFreq()-Z  	        TRUE		FALSE 	fBodGyro_meanFreq_Z		      rad/sec
455 	fBodyGyro-skewness()-X 	 	        FALSE		FALSE 	fBodGyro_skew_X			        rad/sec
456 	fBodyGyro-kurtosis()-X 	 	        FALSE		FALSE 	fBodGyro_kurt_X			        rad/sec
457 	fBodyGyro-skewness()-Y 	 	        FALSE		FALSE 	fBodGyro_skew_Y			        rad/sec
458 	fBodyGyro-kurtosis()-Y 	 	        FALSE		FALSE 	fBodGyro_kurt_Y			        rad/sec
459 	fBodyGyro-skewness()-Z 	      	  FALSE		FALSE 	fBodGyro_skew_Z		        	rad/sec
460 	fBodyGyro-kurtosis()-Z 	 	        FALSE		FALSE 	fBodGyro_kurt_Z			        rad/sec
461 	fBodyGyro-bandsEnergy()-1,8 	    FALSE		FALSE 	fBodGyro_bandsErgy_1.8		  rad/sec
462 	fBodyGyro-bandsEnergy()-9,16 	    FALSE		FALSE 	fBodGyro_bandsErgy_9.16		  rad/sec
463 	fBodyGyro-bandsEnergy()-17,24 	  FALSE		FALSE 	fBodGyro_bandsErgy_17.24	  rad/sec
464 	fBodyGyro-bandsEnergy()-25,32 	  FALSE		FALSE 	fBodGyro_bandsErgy_25.32	  rad/sec
465 	fBodyGyro-bandsEnergy()-33,40 	  FALSE		FALSE 	fBodGyro_bandsErgy_33.40	  rad/sec
466 	fBodyGyro-bandsEnergy()-41,48 	  FALSE		FALSE 	fBodGyro_bandsErgy_41.48	  rad/sec
467 	fBodyGyro-bandsEnergy()-49,56 	  FALSE		FALSE 	fBodGyro_bandsErgy_49.56	  rad/sec
468 	fBodyGyro-bandsEnergy()-57,64 	  FALSE		FALSE 	fBodGyro_bandsErgy_57.64	  rad/sec
469 	fBodyGyro-bandsEnergy()-1,16 	    FALSE		FALSE 	fBodGyro_bandsErgy_1.16		  rad/sec
470 	fBodyGyro-bandsEnergy()-17,32 	  FALSE		FALSE 	fBodGyro_bandsErgy_17.32	  rad/sec
471 	fBodyGyro-bandsEnergy()-33,48 	  FALSE		FALSE 	fBodGyro_bandsErgy_33.48	  rad/sec
472 	fBodyGyro-bandsEnergy()-49,64 	  FALSE		FALSE 	fBodGyro_bandsErgy_49.64	  rad/sec
473 	fBodyGyro-bandsEnergy()-1,24 	    FALSE		FALSE 	fBodGyro_bandsErgy_1.24		  rad/sec
474 	fBodyGyro-bandsEnergy()-25,48 	  FALSE		FALSE 	fBodGyro_bandsErgy_25.48	  rad/sec
475 	fBodyGyro-bandsEnergy()-1,8 	    FALSE		FALSE 	fBodGyro_bandsErgy_1.8		  rad/sec
476 	fBodyGyro-bandsEnergy()-9,16 	    FALSE		FALSE 	fBodGyro_bandsErgy_9.16	  	rad/sec
477 	fBodyGyro-bandsEnergy()-17,24 	  FALSE		FALSE 	fBodGyro_bandsErgy_17.24	  rad/sec
478 	fBodyGyro-bandsEnergy()-25,32 	  FALSE		FALSE 	fBodGyro_bandsErgy_25.32  	rad/sec
479 	fBodyGyro-bandsEnergy()-33,40 	  FALSE		FALSE 	fBodGyro_bandsErgy_33.40	  rad/sec
480 	fBodyGyro-bandsEnergy()-41,48 	  FALSE		FALSE 	fBodGyro_bandsErgy_41.48	  rad/sec
481 	fBodyGyro-bandsEnergy()-49,56 	  FALSE		FALSE 	fBodGyro_bandsErgy_49.56	  rad/sec
482 	fBodyGyro-bandsEnergy()-57,64 	  FALSE		FALSE 	fBodGyro_bandsErgy_57.64	  rad/sec
483 	fBodyGyro-bandsEnergy()-1,16 	    FALSE		FALSE 	fBodGyro_bandsErgy_1.16	  	rad/sec
484 	fBodyGyro-bandsEnergy()-17,32 	  FALSE		FALSE 	fBodGyro_bandsErgy_17.32	  rad/sec
485 	fBodyGyro-bandsEnergy()-33,48 	  FALSE		FALSE 	fBodGyro_bandsErgy_33.48  	rad/sec
486 	fBodyGyro-bandsEnergy()-49,64 	  FALSE		FALSE 	fBodGyro_bandsErgy_49.64  	rad/sec
487 	fBodyGyro-bandsEnergy()-1,24 	    FALSE		FALSE 	fBodGyro_bandsErgy_1.24		  rad/sec
488 	fBodyGyro-bandsEnergy()-25,48   	FALSE		FALSE 	fBodGyro_bandsErgy_25.48	  rad/sec
489 	fBodyGyro-bandsEnergy()-1,8 	    FALSE		FALSE 	fBodGyro_bandsErgy_1.8		  rad/sec
490 	fBodyGyro-bandsEnergy()-9,16 	    FALSE		FALSE 	fBodGyro_bandsErgy_9.16	  	rad/sec
491 	fBodyGyro-bandsEnergy()-17,24 	  FALSE		FALSE 	fBodGyro_bandsErgy_17.24  	rad/sec
492 	fBodyGyro-bandsEnergy()-25,32 	  FALSE		FALSE 	fBodGyro_bandsErgy_25.32  	rad/sec
493 	fBodyGyro-bandsEnergy()-33,40 	  FALSE		FALSE 	fBodGyro_bandsErgy_33.40	  rad/sec
494 	fBodyGyro-bandsEnergy()-41,48 	  FALSE		FALSE 	fBodGyro_bandsErgy_41.48	  rad/sec
495 	fBodyGyro-bandsEnergy()-49,56 	  FALSE		FALSE 	fBodGyro_bandsErgy_49.56  	rad/sec
496 	fBodyGyro-bandsEnergy()-57,64 	  FALSE		FALSE 	fBodGyro_bandsErgy_57.64  	rad/sec
497 	fBodyGyro-bandsEnergy()-1,16 	    FALSE		FALSE 	fBodGyro_bandsErgy_1.16	  	rad/sec
498 	fBodyGyro-bandsEnergy()-17,32 	  FALSE		FALSE 	fBodGyro_bandsErgy_17.32	  rad/sec
499 	fBodyGyro-bandsEnergy()-33,48 	  FALSE		FALSE 	fBodGyro_bandsErgy_33.48	  rad/sec
500 	fBodyGyro-bandsEnergy()-49,64 	  FALSE		FALSE 	fBodGyro_bandsErgy_49.64	  rad/sec

Orig_COL	Previous_Name			        IsMeanVar	IsStdevVar	ShorterVariableName	 	      Units
--------	-------------------------	---------	----------	----------------------		-------
501 	fBodyGyro-bandsEnergy()-1,24 	    FALSE		FALSE 		fBodGyro_bandsErgy_1.24		rad/sec
502 	fBodyGyro-bandsEnergy()-25,48 	  FALSE		FALSE 		fBodGyro_bandsErgy_25.48	rad/sec
503 	fBodyAccMag-mean()  		          TRUE		FALSE 		fBodAcMag_mean			      grvity (g)
504 	fBodyAccMag-std() 	 	            FALSE 	TRUE 		  fBodAcMag_std			        grvity (g)
505 	fBodyAccMag-mad() 	 	            FALSE		FALSE 		fBodAcMag_mad			        grvity (g)
506 	fBodyAccMag-max() 	 	            FALSE		FALSE 		fBodAcMag_max			        grvity (g)
507 	fBodyAccMag-min() 	 	            FALSE		FALSE 		fBodAcMag_min			        grvity (g)
508 	fBodyAccMag-sma() 	 	            FALSE		FALSE 		fBodAcMag_sma		        	grvity (g)
509 	fBodyAccMag-energy() 	        	  FALSE		FALSE 		fBodAcMag_ergy			      grvity (g)
510 	fBodyAccMag-iqr() 	 	            FALSE		FALSE 		fBodAcMag_iqr			        grvity (g)
511 	fBodyAccMag-entropy() 	 	        FALSE		FALSE 		fBodAcMag_entrpy		      grvity (g)
512 	fBodyAccMag-maxInds 	 	          FALSE		FALSE 		fBodAcMag_maxInds		      grvity (g)
513 	fBodyAccMag-meanFreq()  	        TRUE		FALSE 		fBodAcMag_meanFreq		    grvity (g)
514 	fBodyAccMag-skewness() 	 	        FALSE		FALSE 		fBodAcMag_skew			      grvity (g)
515 	fBodyAccMag-kurtosis() 	 	        FALSE		FALSE 		fBodAcMag_kurt			      grvity (g)
516 	fBodyBodyAccJerkMag-mean()  	    TRUE		FALSE 		fBodBodAcJrkMag_mean	  	grvity (g)
517 	fBodyBodyAccJerkMag-std() 	      FALSE 	TRUE 		  fBodBodAcJrkMag_std		    grvity (g)
518 	fBodyBodyAccJerkMag-mad() 	      FALSE		FALSE 		fBodBodAcJrkMag_mad		    grvity (g)
519 	fBodyBodyAccJerkMag-max() 	      FALSE		FALSE 		fBodBodAcJrkMag_max		    grvity (g)
520 	fBodyBodyAccJerkMag-min() 	      FALSE		FALSE 		fBodBodAcJrkMag_min		    grvity (g)
521 	fBodyBodyAccJerkMag-sma() 	      FALSE		FALSE 		fBodBodAcJrkMag_sma	    	grvity (g)
522 	fBodyBodyAccJerkMag-energy() 	    FALSE		FALSE 		fBodBodAcJrkMag_ergy	  	grvity (g)
523 	fBodyBodyAccJerkMag-iqr() 	      FALSE		FALSE 		fBodBodAcJrkMag_iqr		    grvity (g)
524 	fBodyBodyAccJerkMag-entropy() 	  FALSE		FALSE 		fBodBodAcJrkMag_entrpy		grvity (g)
525 	fBodyBodyAccJerkMag-maxInds 	    FALSE		FALSE 		fBodBodAcJrkMag_maxInds		grvity (g)
526 	fBodyBodyAccJerkMag-meanFreq()    TRUE		FALSE 		fBodBodAcJrkMag_meanFreq	grvity (g)
527 	fBodyBodyAccJerkMag-skewness() 	  FALSE		FALSE 		fBodBodAcJrkMag_skew		  grvity (g)
528 	fBodyBodyAccJerkMag-kurtosis() 	  FALSE		FALSE 		fBodBodAcJrkMag_kurt		  grvity (g)
529 	fBodyBodyGyroMag-mean()  	        TRUE		FALSE 		fBodBodGyroMag_mean		    rad/sec
530 	fBodyBodyGyroMag-std() 	 	        FALSE 	TRUE 		  fBodBodGyroMag_std		    rad/sec
531 	fBodyBodyGyroMag-mad() 	 	        FALSE		FALSE 		fBodBodGyroMag_mad		    rad/sec
532 	fBodyBodyGyroMag-max() 	 	        FALSE		FALSE 		fBodBodGyroMag_max		    rad/sec
533 	fBodyBodyGyroMag-min() 	 	        FALSE		FALSE 		fBodBodGyroMag_min		    rad/sec
534 	fBodyBodyGyroMag-sma() 	 	        FALSE		FALSE 		fBodBodGyroMag_sma		    rad/sec
535 	fBodyBodyGyroMag-energy() 	      FALSE		FALSE 		fBodBodGyroMag_ergy		    rad/sec
536 	fBodyBodyGyroMag-iqr() 	 	        FALSE		FALSE 		fBodBodGyroMag_iqr		    rad/sec
537 	fBodyBodyGyroMag-entropy() 	      FALSE		FALSE 		fBodBodGyroMag_entrpy		  rad/sec
538 	fBodyBodyGyroMag-maxInds 	        FALSE		FALSE 		fBodBodGyroMag_maxInds		rad/sec
539 	fBodyBodyGyroMag-meanFreq()  	    TRUE		FALSE 		fBodBodGyroMag_meanFreq		rad/sec
540 	fBodyBodyGyroMag-skewness() 	    FALSE		FALSE 		fBodBodGyroMag_skew		    rad/sec
541 	fBodyBodyGyroMag-kurtosis() 	    FALSE		FALSE 		fBodBodGyroMag_kurt		    rad/sec
542 	fBodyBodyGyroJerkMag-mean()  	    TRUE		FALSE 		fBodBodGyroJrkMag_mean		rad/sec
543 	fBodyBodyGyroJerkMag-std() 	      FALSE 	TRUE 		  fBodBodGyroJrkMag_std		  rad/sec
544 	fBodyBodyGyroJerkMag-mad() 	      FALSE		FALSE 		fBodBodGyroJrkMag_mad		  rad/sec
545 	fBodyBodyGyroJerkMag-max() 	      FALSE		FALSE 		fBodBodGyroJrkMag_max		  rad/sec
546 	fBodyBodyGyroJerkMag-min() 	      FALSE		FALSE 		fBodBodGyroJrkMag_min		  rad/sec
547 	fBodyBodyGyroJerkMag-sma() 	      FALSE		FALSE 		fBodBodGyroJrkMag_sma		  rad/sec
548 	fBodyBodyGyroJerkMag-energy() 	  FALSE		FALSE 		fBodBodGyroJrkMag_ergy		rad/sec
549 	fBodyBodyGyroJerkMag-iqr() 	      FALSE		FALSE 		fBodBodGyroJrkMag_iqr	  	rad/sec
550 	fBodyBodyGyroJerkMag-entropy() 	  FALSE		FALSE 		fBodBodGyroJrkMag_entrpy	rad/sec

Orig_COL	Previous_Name			        IsMeanVar	IsStdevVar	ShorterVariableName		      Units
--------	------------------------	---------	----------	----------------------		-------
551 	fBodyBodyGyroJerkMag-maxInds 	    FALSE		FALSE 		fBodBodGyroJrkMag_maxInds	  rad/sec
552 	fBodyBodyGyroJerkMag-meanFreq()   TRUE		FALSE 		fBodBodGyroJrkMag_meanFreq	rad/sec
553 	fBodyBodyGyroJerkMag-skewness()   FALSE		FALSE 		fBodBodGyroJrkMag_skew		  rad/sec
554 	fBodyBodyGyroJerkMag-kurtosis()   FALSE		FALSE 		fBodBodGyroJrkMag_kurt		  rad/sec
555 	angle(tBodyAccMean,gravityMean)   TRUE		FALSE 		angOf_tBodAcMean.grvMean	    rad
556 	angle(tBodyAccJerkMean,gravityMean) TRUE	FALSE 		angOf_tBodAcJrkMean.grvMean	  rad
557 	angle(tBodyGyroMean,gravityMean)  TRUE		FALSE 		angOf_tBodGyroMean.grvMean	  rad
558 	angle(tBodyGyroJerkMean,gravityMean)  TRUE	FALSE 	angOf_tBodGyroJrkMean.grvMean	rad
559 	angle(X,gravityMean)  		        TRUE		FALSE 		angOf_X.grvMean			          rad
560 	angle(Y,gravityMean)  		        TRUE		FALSE 		angOf_Y.grvMean			          rad
561 	angle(Z,gravityMean)  		        TRUE		FALSE 		angOf_Z.grvMean			          rad
>>>>>>> origin/master
